hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
26, 0.00000, 219.826, -32.5468, 219.825, -152.548, 219.824, 87.453, 1.72878E-010, 93.6735, 31.2392, 124.989, 31.2392, 4.98825, 31.2392, -115.011, 0.000296768, 102.111
27, 0.00000, 220.574, -32.381, 220.573, -152.382, 220.572, 87.6188, 1.50116E-010, 93.6888, 29.1089, 125.246, 29.1089, 5.24535, 29.1089, -114.754, 0.000258275, 101.878
28, 0.00000, 220.727, -32.347, 220.727, -152.348, 220.725, 87.6528, 1.45789E-010, 93.6822, 28.6716, 125.301, 28.6716, 5.30002, 28.6715, -114.699, 0.000250961, 101.825
29, 0.00000, 220.828, -32.3246, 220.828, -152.325, 220.826, 87.6752, 1.42725E-010, 93.6514, 28.3837, 125.339, 28.3837, 5.33854, 28.3837, -114.661, 0.000245946, 101.795
30, 0.00000, 220.374, -32.4267, 220.374, -152.427, 220.372, 87.5732, 1.55754E-010, 93.7184, 29.6858, 125.193, 29.6858, 5.19209, 29.6858, -114.807, 0.000268235, 101.993
31, 0.00000, 219.645, -32.5877, 219.644, -152.588, 219.643, 87.4121, 1.78266E-010, 93.7354, 31.7583, 124.939, 31.7583, 4.93853, 31.7583, -115.061, 0.000306275, 102.234
32, 0.00000, 219.942, -32.5225, 219.941, -152.523, 219.94, 87.4773, 1.69088E-010, 93.6952, 30.917, 125.043, 30.917, 5.0427, 30.9169, -114.957, 0.000290669, 102.096
33, 0.00000, 219.222, -32.6763, 219.221, -152.677, 219.219, 87.3235, 1.91639E-010, 93.8238, 32.9326, 124.75, 32.9325, 4.74931, 32.9325, -115.25, 0.00032893, 102.396
34, 0.00000, 218.028, -32.9282, 218.027, -152.929, 218.025, 87.0716, 2.32126E-010, 93.9712, 36.2514, 124.281, 36.2514, 4.2804, 36.2513, -115.719, 0.0003977, 102.757
35, 0.00000, 217.659, -33.0044, 217.658, -153.005, 217.656, 86.9954, 2.45312E-010, 93.9538, 37.2656, 124.134, 37.2656, 4.13298, 37.2655, -115.866, 0.000420262, 102.827
36, 0.00000, 216.524, -33.2425, 216.523, -153.243, 216.52, 86.7573, 2.88796E-010, 94.0604, 40.4061, 123.739, 40.4061, 3.73854, 40.406, -116.261, 0.000493938, 103.059
37, 0.00000, 215.559, -33.4373, 215.558, -153.438, 215.555, 86.5625, 3.27702E-010, 94.1311, 43.0287, 123.372, 43.0286, 3.3711, 43.0286, -116.628, 0.000560387, 103.243
38, 0.00000, 216.409, -33.2607, 216.408, -153.262, 216.406, 86.7391, 2.92918E-010, 94.0692, 40.6898, 123.651, 40.6898, 3.64981, 40.6897, -116.349, 0.00050108, 103.08
39, 0.00000, 216.11, -33.3199, 216.109, -153.321, 216.106, 86.6798, 3.04689E-010, 94.1318, 41.4974, 123.525, 41.4973, 3.52463, 41.4973, -116.474, 0.000520941, 103.186
40, 0.00000, 216.326, -33.2754, 216.325, -153.276, 216.322, 86.7244, 2.96088E-010, 94.1033, 40.905, 123.6, 40.905, 3.5992, 40.9049, -116.4, 0.000506205, 103.137
41, 0.00000, 215.954, -33.354, 215.953, -153.355, 215.951, 86.6458, 3.11133E-010, 94.1353, 41.9344, 123.489, 41.9344, 3.48853, 41.9343, -116.511, 0.000532093, 103.192
42, 0.00000, 215.082, -33.5359, 215.081, -153.537, 215.079, 86.4639, 3.4829E-010, 94.1434, 44.3351, 123.221, 44.3351, 3.21983, 44.335, -116.779, 0.000595319, 103.291
43, 0.00000, 211.769, -34.1509, 211.768, -154.152, 211.765, 85.8489, 4.99576E-010, 94.639, 53.0025, 121.983, 53.0024, 1.98205, 53.0023, -118.017, 0.00085262, 104.024
44, 0.00000, 211.098, -34.2636, 211.097, -154.265, 211.094, 85.7362, 5.32464E-010, 94.816, 54.7085, 121.71, 54.7085, 1.70876, 54.7084, -118.29, 0.00090853, 104.229
45, 0.00000, 211.538, -34.185, 211.536, -154.186, 211.533, 85.8148, 5.0984E-010, 94.7495, 53.5566, 121.882, 53.5565, 1.88135, 53.5564, -118.118, 0.000870239, 104.141
46, 0.00000, 212.77, -33.9762, 212.768, -153.977, 212.766, 86.0236, 4.52506E-010, 94.4138, 50.4481, 122.353, 50.4481, 2.35166, 50.448, -117.647, 0.000772417, 103.736
47, 0.00000, 215.032, -33.5516, 215.03, -153.552, 215.028, 86.4482, 3.51265E-010, 94.0547, 44.5028, 123.246, 44.5028, 3.24562, 44.5027, -116.753, 0.000600248, 103.222
48, 0.00000, 216.608, -33.2342, 216.607, -153.235, 216.605, 86.7656, 2.86557E-010, 93.8754, 40.2248, 123.85, 40.2248, 3.84962, 40.2248, -116.15, 0.000490324, 102.873
48, 0.00000, 216.608, -33.2342, 216.607, -153.235, 216.605, 86.7656, 2.86557E-010, 93.8754, 40.2248, 123.85, 40.2248, 3.84962, 40.2248, -116.15, 0.000490324, 102.873
